Name,Description,styleUrl,Power,Address,Latitude,Longitude,Provider,Coordinates
บางจาก ประโคนชัย,Power: 50 kW<br>Description: ต.โคกม้า อ.ประโคนชัย จ.บุรีรัมย์ 31140 PEA VOLTA บางจาก ประโคนชัย #1<br>Latitude: 14.61214161<br>Longitude: 103.05731964<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,ต.โคกม้า อ.ประโคนชัย จ.บุรีรัมย์ 31140 PEA VOLTA บางจาก ประโคนชัย #1,14.61214161,103.05731964,PEA,"
            103.05731964,14.61214161,0
          "
บางจาก แกลง,Power: 50 kW<br>Description: 337/1 ถ.สุขุมวิท ต.ทางเกวียน อ.แกลง จ.ระยอง 21110 PEA VOLTA บางจาก แกลง #1<br>Latitude: 12.78665543<br>Longitude: 101.67284393<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,337/1 ถ.สุขุมวิท ต.ทางเกวียน อ.แกลง จ.ระยอง 21110 PEA VOLTA บางจาก แกลง #1,12.78665543,101.67284393,PEA,"
            101.67284393,12.78665543,0
          "
บางจาก วังน้อย (พหลโยธิน กม.57),Power: 50 kW<br>Description: 555 ม.2 ถ.พหลโยธิน ต.ลำไทร อ.วังน้อย จ.พระนครศรีอยุธยา 13170 PEA VOLTA บางจาก วังน้อย (พหลโยธิน กม.57) #2<br>Latitude: 14.19540596<br>Longitude: 100.64606476<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,555 ม.2 ถ.พหลโยธิน ต.ลำไทร อ.วังน้อย จ.พระนครศรีอยุธยา 13170 PEA VOLTA บางจาก วังน้อย (พหลโยธิน กม.57) #2,14.19540596,100.64606476,PEA,"
            100.64606476,14.19540596,0
          "
บางจาก เมืองชลบุรี,Power: 50 kW<br>Description: ถ.เลี่ยงเมืองชลบุรี ต.บ้านสวน อ.เมืองชลบุรี จ.ชลบุรี 20000 PEA VOLTA บางจาก เมืองชลบุรี #1<br>Latitude: 13.36228561<br>Longitude: 101.01564026<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,ถ.เลี่ยงเมืองชลบุรี ต.บ้านสวน อ.เมืองชลบุรี จ.ชลบุรี 20000 PEA VOLTA บางจาก เมืองชลบุรี #1,13.36228561,101.01564026,PEA,"
            101.01564026,13.36228561,0
          "
บางจาก เมืองระยอง,Power: 50 kW<br>Description: 351/2 ถ.สุขุมวิท ต.เนินพระ อ.เมือง จ.ระยอง 21000 PEA VOLTA บางจาก เมืองระยอง #2<br>Latitude: 12.68248940<br>Longitude: 101.25444794<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,351/2 ถ.สุขุมวิท ต.เนินพระ อ.เมือง จ.ระยอง 21000 PEA VOLTA บางจาก เมืองระยอง #2,12.68248940,101.25444794,PEA,"
            101.25444794,12.6824894,0
          "
บางจาก ชะอวด,Power: 50 kW<br>Description: 228/4 ม.2 ถ.ทางหลวงหมายเลข 41 ต.เกาะขันธ์ อ.ชะอวด จ.นครศรีธรรมราช 80180 PEA VOLTA บางจาก ชะอวด #1<br>Latitude: 7.89833117<br>Longitude: 99.92877197<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,228/4 ม.2 ถ.ทางหลวงหมายเลข 41 ต.เกาะขันธ์ อ.ชะอวด จ.นครศรีธรรมราช 80180 PEA VOLTA บางจาก ชะอวด #1,7.89833117,99.92877197,PEA,"
            99.92877197,7.89833117,0
          "
บางจาก เมืองตรัง,Power: 50 kW<br>Description: 6 ถ.วิเศษกุล ต.ทับเที่ยง อ.เมือง จ.ตรัง 92000 PEA VOLTA บางจาก เมืองตรัง #1<br>Latitude: 7.56099510<br>Longitude: 99.60598755<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,6 ถ.วิเศษกุล ต.ทับเที่ยง อ.เมือง จ.ตรัง 92000 PEA VOLTA บางจาก เมืองตรัง #1,7.56099510,99.60598755,PEA,"
            99.60598755,7.5609951,0
          "
บางจาก เขาสมิง,Power: 50 kW<br>Description: 92/1 ม.5 ถ.สุขุมวิท ต.แสนตุ้ง อ.เขาสมิง จ.ตราด 23150 (สถานีให้บริการน้ำมันให้บริการในเวลา 06:00-20:00 น.) PEA VOLTA บางจาก เขาสมิง #1<br>Latitude: 12.37870502<br>Longitude: 102.37655640<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,92/1 ม.5 ถ.สุขุมวิท ต.แสนตุ้ง อ.เขาสมิง จ.ตราด 23150 (สถานีให้บริการน้ำมันให้บริการในเวลา 06:00-20:00 น.) PEA VOLTA บางจาก เขาสมิง #1,12.37870502,102.37655640,PEA,"
            102.3765564,12.37870502,0
          "
บางจาก วังจันทร์,Power: 50 kW<br>Description: 168 หมู่6 ต.ป่ายุปใน อ.วังจันทร์ จ.ระยอง 21210 PEA VOLTA บางจาก วังจันทร์ #1<br>Latitude: 13.03796291<br>Longitude: 101.43467712<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,168 หมู่6 ต.ป่ายุปใน อ.วังจันทร์ จ.ระยอง 21210 PEA VOLTA บางจาก วังจันทร์ #1,13.03796291,101.43467712,PEA,"
            101.43467712,13.03796291,0
          "
บางจาก เมืองนครปฐม (กม. 61 ขาเข้า),Power: 50 kW<br>Description: 272 ม.2 ถ.เพชรเกษม ต.ลำพยา อ.เมือง จ.นครปฐม 73000 PEA VOLTA บางจาก เมืองนครปฐม (กม. 61 ขาเข้า) #1<br>Latitude: 13.80427837<br>Longitude: 100.02313232<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,272 ม.2 ถ.เพชรเกษม ต.ลำพยา อ.เมือง จ.นครปฐม 73000 PEA VOLTA บางจาก เมืองนครปฐม (กม. 61 ขาเข้า) #1,13.80427837,100.02313232,PEA,"
            100.02313232,13.80427837,0
          "
บางจาก ท่าม่วง,Power: 50 kW<br>Description: 6 ม.1 ต.ท่าล้อ อ.ท่าม่วง จ.กาญจนบุรี 71000 PEA VOLTA บางจาก ท่าม่วง #1<br>Latitude: 13.99449635<br>Longitude: 99.56107330<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,6 ม.1 ต.ท่าล้อ อ.ท่าม่วง จ.กาญจนบุรี 71000 PEA VOLTA บางจาก ท่าม่วง #1,13.99449635,99.56107330,PEA,"
            99.5610733,13.99449635,0
          "
บางจาก ห้างฉัตร,Power: 50 kW<br>Description: 141 ม.1 ถ.สายลำปาง-เชียงใหม่ ต.ปงยางคก อ.ห้างฉัตร จ.ลำปาง 52190 PEA VOLTA บางจาก ห้างฉัตร #1<br>Latitude: 18.31063461<br>Longitude: 99.38988495<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,141 ม.1 ถ.สายลำปาง-เชียงใหม่ ต.ปงยางคก อ.ห้างฉัตร จ.ลำปาง 52190 PEA VOLTA บางจาก ห้างฉัตร #1,18.31063461,99.38988495,PEA,"
            99.38988495,18.31063461,0
          "
บางจาก ดอยสะเก็ด,Power: 50 kW<br>Description: 480-480/1 ม.3 ถ.ติดทางหลวงจังหวัดสายดอยสะเก็ด-แม่สาย (1019) ต.เชิงดอย อ.ดอยสะเก็ด จ.เชียงใหม่ 50220 PEA VOLTA บางจาก ดอยสะเก็ด #1<br>Latitude: 18.87332153<br>Longitude: 99.13359833<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,480-480/1 ม.3 ถ.ติดทางหลวงจังหวัดสายดอยสะเก็ด-แม่สาย (1019) ต.เชิงดอย อ.ดอยสะเก็ด จ.เชียงใหม่ 50220 PEA VOLTA บางจาก ดอยสะเก็ด #1,18.87332153,99.13359833,PEA,"
            99.13359833,18.87332153,0
          "
บางจาก แม่ริม,Power: 50 kW<br>Description: 197 ม.4 ถ.สายเชียงใหม่-ฝาง ต.แม่สา อ.แม่ริม จ.เชียงใหม่ 50180 PEA VOLTA บางจาก แม่ริม #1<br>Latitude: 18.90111542<br>Longitude: 98.95011902<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,197 ม.4 ถ.สายเชียงใหม่-ฝาง ต.แม่สา อ.แม่ริม จ.เชียงใหม่ 50180 PEA VOLTA บางจาก แม่ริม #1,18.90111542,98.95011902,PEA,"
            98.95011902,18.90111542,0
          "
บางจาก ดอยหล่อ,Power: 50 kW<br>Description: 19 ม.23 ต.ดอยหล่อ อ.ดอยหล่อ จ.เชียงใหม่ 50160 PEA VOLTA บางจาก ดอยหล่อ #1<br>Latitude: 18.45156670<br>Longitude: 98.75217438<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,19 ม.23 ต.ดอยหล่อ อ.ดอยหล่อ จ.เชียงใหม่ 50160 PEA VOLTA บางจาก ดอยหล่อ #1,18.45156670,98.75217438,PEA,"
            98.75217438,18.4515667,0
          "
บางจาก สามพราน,Power: 50 kW<br>Description: 18/8 ม.2 ถ.สายปิ่นเกล้า-นครชัยศรี ต.บางเตย อ.สามพราน จ.นครปฐม 73110 (สถานีให้บริการน้ำมันให้บริการในเวลา 5:30-23:00 น.) PEA VOLTA บางจาก สามพราน #1<br>Latitude: 13.78533554<br>Longitude: 100.27252960<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,18/8 ม.2 ถ.สายปิ่นเกล้า-นครชัยศรี ต.บางเตย อ.สามพราน จ.นครปฐม 73110 (สถานีให้บริการน้ำมันให้บริการในเวลา 5:30-23:00 น.) PEA VOLTA บางจาก สามพราน #1,13.78533554,100.27252960,PEA,"
            100.2725296,13.78533554,0
          "
บางจาก นาโคก (ขาออก),Power: 50 kW<br>Description: 84/7 ม.2 ถ.สายธนบุรี-ปากท่อ ต.นาโคก อ.เมือง จ.สมุทรสาคร 74000 PEA VOLTA บางจาก นาโคก (ขาออก) #1<br>Latitude: 13.45208073<br>Longitude: 100.08407593<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,84/7 ม.2 ถ.สายธนบุรี-ปากท่อ ต.นาโคก อ.เมือง จ.สมุทรสาคร 74000 PEA VOLTA บางจาก นาโคก (ขาออก) #1,13.45208073,100.08407593,PEA,"
            100.08407593,13.45208073,0
          "
บางจาก เมืองพิษณุโลก (เซ็นทรัล),Power: 50 kW<br>Description: 68/3 ม.5 ถ.สายพิษณุโลก-สุโขทัย ต.พลายชุมพล อ.เมืองพิษณุโลก จ.พิษณุโลก 65000 PEA VOLTA บางจาก เมืองพิษณุโลก (เซ็นทรัล) #2<br>Latitude: 16.84242058<br>Longitude: 100.23114014<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,68/3 ม.5 ถ.สายพิษณุโลก-สุโขทัย ต.พลายชุมพล อ.เมืองพิษณุโลก จ.พิษณุโลก 65000 PEA VOLTA บางจาก เมืองพิษณุโลก (เซ็นทรัล) #2,16.84242058,100.23114014,PEA,"
            100.23114014,16.84242058,0
          "
รังสิต,Power: 50 kW<br>Description: 60 หมู่ 6 ถนนพหลโยธิน ต.คลองหนึ่ง อ.คลองหลวง จ.ปทุมธานี 12120 Tel: 02-516-8659  PEA VOLTA รังสิต<br>Latitude: 14.04528141<br>Longitude: 100.61618805<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,60 หมู่ 6 ถนนพหลโยธิน ต.คลองหนึ่ง อ.คลองหลวง จ.ปทุมธานี 12120 Tel: 02-516-8659  PEA VOLTA รังสิต,14.04528141,100.61618805,PEA,"
            100.61618805,14.04528141,0
          "
ปากช่อง,Power: 50 kW<br>Description: 171 ถ.มิตรภาพ ต.ปากช่อง อ.ปากช่อง จ.นครราชสีมา 30130 Tel: 0-4431-3373   Fax : - PEA VOLTA ปากช่อง<br>Latitude: 14.69263268<br>Longitude: 101.40573120<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,171 ถ.มิตรภาพ ต.ปากช่อง อ.ปากช่อง จ.นครราชสีมา 30130 Tel: 0-4431-3373   Fax : - PEA VOLTA ปากช่อง,14.69263268,101.40573120,PEA,"
            101.4057312,14.69263268,0
          "
บางจาก เมืองขอนแก่น (มิตรภาพ กม.348),Power: 50 kW<br>Description: 78 ม.1 ถ.มิตรภาพ ต.ศิลา อ.เมือง จ.ขอนแก่น 40000 PEA VOLTA บางจาก เมืองขอนแก่น (มิตรภาพ กม.348) #1<br>Latitude: 16.51951981<br>Longitude: 102.83187103<br>Provider: PEA,#icon-1899-DB4436-labelson,50 kW,78 ม.1 ถ.มิตรภาพ ต.ศิลา อ.เมือง จ.ขอนแก่น 40000 PEA VOLTA บางจาก เมืองขอนแก่น (มิตรภาพ กม.348) #1,16.51951981,102.83187103,PEA,"
            102.83187103,16.51951981,0
          "
